ID,Stewed,Prune,Dried,Mixed,Apple,Banana,Berry,Cherry,Grapefruit,Grape,Mango,Melon,Orange,Satsuma,Peach_nectarine,Pear,Pineapple,Plum,Other,Bakedbean,Pulses,Mixedvegetable,Vegetablepieces,Coleslaw,Sidesalad,Avocado,Broadbean,Greenbean,Beetroot,Broccoli,Butternutsquash,Cabbage_kale,Carrot,Cauliflower,Celery,Courgette,Cucumber,Garlic,Leek,Lettuce,Mushroom,Onion,Parsnip,Pea,Sweetpepper,Spinach,Sprouts,Sweetcorn,Freshtomato,Tinnedtomato,Turnip_swede,Watercress,Othervegetables
3899305,,,0.5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.25,,,,0.5,,,,
3899378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,
3899896,,,,,,,0.5,,,0.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3899964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,,
3900073,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900142,,,,,,0.5,,,,,,0.5,1,,,,0.5,,,,,,1,,,,,,,,,,,,,,,,,0.5,1,,,,,,,,1,,,,
3900332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
3900505,1,,,,1,,1,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,0.5,,,,,,,,,,,,,2,,,,
3900511,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,
3900584,,,,,,1,,,0.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
3900645,1,,0.5,,1,1,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,
3900887,,,,1,,,1,0.5,,,,,,,1,,,0.5,,,,,,,1,,,,,,,,,,,,0.25,0.25,,0.5,,,,,,0.5,,1,0.5,,,,
3900898,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
3901189,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901191,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901378,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901927,,,,,0.5,1,,,,4,,,0.5,,,0.5,,,0.5,,,,1,,,,1,,,,,,1,,1,,,,1,,,1,,,,,,,,,1,,
3901942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3902040,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
3902065,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,
3902089,,,,,1,,,,0.5,,,,,,,1,,,,,,,1,,,0.5,,,,,,1,,,,,,,,,,,1,,,,,,,,,,0.25
3902197,,,,,1,1,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3902211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
3902278,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,
3902412,,,,,,,,,,,,,,,2,,0.5,,,,,0.5,,,0.5,,0.25,,,,,,,,,,0.25,,,0.25,,,,,,,,,,0.25,,,
3902460,,,,,,1,0.5,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,1,,1,,,1,,,,,,,,,
3902603,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3902661,,,,,,1,,,,,,,,1,,,,,,,,2,,1,,0.5,,,1,0.5,,,0.5,,,,,,,,,0.25,,,,,,,,0.5,,,
3902944,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,,,0.5,,,,1,,,,
3902998,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903176,,,,,,1,,,,0.5,,,,,,1,,,,,,,,,1,,,,,1,1,,,,,,,0.25,,,,0.25,,1,,1,,,1,,,,
3903262,,,,,,1,,,,,,,,,0.5,,,,,,,,,,1,,,,,,,,1,,,,,,,1,0.25,0.25,,,,,,,,0.5,,,
3903298,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,0.5,,,1,0.5,,,0.25,,,,,,,,1
3903301,,,,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
3903428,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,
3903440,,,,,,,,,,1,,,,,,,,,,,,,,,1,0.25,,,,0.5,0.5,,0.5,0.5,,,,,,0.25,,0.25,,,,,,,0.25,,,,
3903477,,,,,1,1,1,,,1,,,1,,,,,,1,,,,,,,,,,,1,,,1,1,,,,,,,,,,1,,,,,1,,,,
3903489,,,,,,2,2,,,,,,2,,,1,,,,1,,,,,,,,,0.5,,,,1,,,,0.25,,,0.5,,,,,,,,,1,,,,
3903570,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,0.25,,,1,,,,,0.25,,,,1,,,,
3903724,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,1,,,0.25,0.25,,,,1,,,1
3903825,,,,,,,1,,,2,,1,,,,,,,,,,,3,,3,,,,,1,,1,,,,,,,1,1,,,,,2,,,,1,,,,
3904015,,,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904168,,,,,1,1,0.5,1,,,,,,,,,,,,,,,2,,,,,0.5,,,,,,,,0.5,,,0.25,,,0.5,,,0.25,,,,,0.25,,,0.25
3904204,1,,0.5,,,,,1,,,,,,,1,,,,,,,,2,,,,,0.5,,,,,,,,1,,,,,,,,,,,,,,,,,
3904256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904343,,,,,1,,2,,,,,,1,,,,,,,,,,,,1,0.25,,1,0.5,,,,,,,,0.5,,,,,,,,0.25,,,,1,,,,1
3904416,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904444,,,,,1,1,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,0.5
3904453,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904551,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904596,,,,,,,,,,1,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904605,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,
3904714,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
3904757,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,0.5,,,,
3904769,,,1,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,1,1,,,1,,,,,1,,,
3904819,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905281,,,,,0.5,1,,,,0.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0.25,0.25,1,,,,,,,,,,,,,
3905360,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,
3905521,,,,,1,2,,,,,,,,,,,,,,,,0.25,1,,,,,,,,,,1,,,,,0.5,1,,,,,,,,,,,,1,,
3905562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
3905656,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,1,,0.5,,,,
3905748,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905776,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905925,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905941,1,,,,,1,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
3905954,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.25,,,,,,,,,,,,,
3906107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906387,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,0.5,,,2,,1,,1,1,,,,3,,,,
3906473,,,,,,1,,,,,,,2,,,,,,,,,,,0.25,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3906482,,,,,1,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,0.5,,0.5,,0.5,,,0.5,,,,,,,,,3,,,,
3906523,,,,,,1,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,0.5,,,,,,,,,,,,0.5
3906832,,,,3,1,1,,0.5,,4,,3,,,,,4,,1,,,,0.5,,0.25,,,,,,,,,,,0.25,0.25,0.25,,0.5,0.5,0.5,,,,0.25,,,1,,,0.25,
3906865,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,
3907079,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,1,1,1,,,,,,,,0.25,0.25,1,,,,,,,,,
3907130,,0.5,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,1,,,1,,,,,,,,,,1,
3907147,,,,,,1,1,,,,,,1,1,,1,,,,,,,,,,,,1,,,,,1,,,1,,0.25,,1,0.5,0.25,,0.5,0.25,,,,0.5,,,,
3907184,,,,,1,1,,,,1,,,,,,1,,,,,,,0.5,1,1,,,,,,,,,,0.25,,0.25,,,1,,,,,,,,,1,,,0.5,
3907255,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,,,,,,,,,
3907415,,,1,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1
3907427,,,1,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907436,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907569,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907745,1,1,,,,,1,,1,1,,,,,1,,,1,,,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,,,,1,,,,
3907788,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908063,,,0.5,,1,,,,,0.5,,,,,,,,,,,,,,0.5,1,,,,,,,,,,,,0.25,,,,,,,,,,,,1,,,,
3908100,,,,,,,,,,0.5,,,,,,,,,,,0.25,,,,,,0.25,,,,,,,,,0.25,,,,,,,,0.25,,,,,,,,,
3908294,,,1,,,1,,,,,,,,,,,,,,,,,0.5,,1,,,0.25,0.25,,,,0.25,,0.25,0.25,,,,1,0.25,0.25,,,0.5,0.25,,,0.5,,,,
3908323,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908568,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908614,,,,,,,0.5,,,,,,,,,,,,,,,,,1,1,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
3908672,1,,,1,0.5,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908704,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,1,1,,,,1,,,,1,,
3908893,,,,,,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.25,,,0.25,,,,,,,,,0.25,,,,
3908907,,,,,,1,1,,,1,,,,2,,,,,,,0.25,,0.25,,,0.25,,,,,,,0.25,,2,,3,2,,,0.25,,,,,0.25,,,2,,,,
3909075,,,,,1,1,2,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
3909274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,
3909315,,,,,3,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,2,,3,,,,,,,,,,,,3,,,,1
3909528,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,0.5,,,,,,,,,,,
3909540,,,,1,,1,0.5,,,0.5,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
3909565,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909897,,,,,,,,,,,,,,1,,,,,,,,,,,,0.25,,,,1,,,,,,1,0.5,,,0.5,,,,0.5,0.5,,,,0.5,,,,
3909985,,,,,1,,,,,,1,,1,1,,1,,,,,,,,,1,1,,,,,,,,,1,,1,,,1,,,,,1,,,,2,,,2,
3910035,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910105,,,,,,1,,,,,,1,,,,1,,1,1,,,,,,2,,,,,,,,,,,,0.5,,,,,1,,,,,,,2,,,,
3910202,,,,,,1,,,,1,,,,,,,,2,,,,,,,,,,1,,,,,1,,,,,0.5,,,,0.5,,,,,,,,,,,
3910303,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,
3910394,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0.25,0.25,,,0.25,,,,3,0.25,,,
3910538,,,1,,1,,1,,,,,,,,,,,,,,1,,,,1,,,,1,,,1,1,,,,1,,,1,1,,,,,,,,1,,,,
3910569,,,,,,2,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,1,,1,1,,1,,1,,,1,1,,,1,,,,
3910808,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
3910824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910831,,,,,,1,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,
3910956,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,1,,1,,1,,,1,,,,,,,,,1,,,1,
3911012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911096,,1,,,,,2,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,
3911194,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,
3911221,,,,,1,,1,,,0.5,,,,,,,,,,,1,2,,,,,0.5,,,,,,,1,,1,,,,,,,,,1,,,1,,,,,
3911314,,,,,,1,,0.5,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911372,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,1,,,1,,
3911509,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,,1,,,,2,,,1,,,,1,1,,,1
3911515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911710,,,,,,1,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911731,,,,,,1,,,,,,,,,1,,,,,,0.5,0.5,0.5,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
3911911,,,,,1,1,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,2,,,2,,,,,,,,,2,,,,
3911978,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3912107,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3912145,,,,0.5,1,1,1,,,1,,,,,,,,,1,,0.5,1,,,1,,,,,,,,,,,,0.25,,,,,0.5,,0.5,,,,,0.25,,,,
3912300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3912316,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3912335,,,,,1,2,,,,,,,,,,,,,,,1,,0.5,,,,,,,,,,0.25,,0.25,,0.5,,,,,0.5,,,0.5,,,0.25,,,,0.25,
3912406,,,,,1,,1,,,0.5,,,,0.5,,,0.5,,,,,,1,,,,0.25,,,,,,0.25,0.5,,,,,,,0.25,0.25,0.25,,,,,,0.5,,0.25,,
3912670,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3912726,,,,,,1,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1
3912778,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3912804,,,,,,,,,,,,,,,,,,,0.5,,,,,,1,,,,,,,,,,,,0.25,,,,1,2,,,1,,,,0.5,,,,
3912865,,,,,1,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,
3912889,,,,,,,1,0.5,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,1,,,
3912967,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3913164,,,0.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,0.25,,,,,,,,,,,
3913328,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
3913448,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,1,,,,,,,,,
3913494,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
3913563,,,,,,1,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,1,,,,,,,,,
3913633,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3913688,,,,,2,,,,,,,,,,,,,,,,,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3913766,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
3913816,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,0.25,,0.5,,,,,0.25,,,0.5,
3913844,,,,,,2,,,,1,,2,,3,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3913879,,,,,2,2,,,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,
3913938,,,,,2,1,1,1,,,,,1,,,,,2,,,,1,,,,,,,,,,,,,2,,0.5,,,1,,1,,,1,,,1,1,,,,
3914187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3914222,,,,1,1,1,,,,,,,,,,,,,,,2,,,,,,,1,,,,1,2,2,,,,1,1,,,2,,,1,,,,1,,2,,
3914713,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
3914870,,,1,1,1,,,,,,,,,,,,,,,,,1,,,0.5,,,,,,,,1,,1,,0.25,0.25,,,0.5,1,,,1,,,,0.5,1,,,
3914912,,,0.5,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,
3914996,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,
3915134,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915339,,,,,,,,,,0.5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915433,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,0.5,,,,,,,,,,,1,,,,1,,,,,
3915496,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915508,1,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915916,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
3916009,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1,3,,,,
3916204,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3916498,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3916699,,,0.5,,1,1,1,,,0.5,,,,1,,,,,,,,,,,1,,,,,0.25,,,,,,,2,,,1,,0.5,,,0.25,,,,3,,,,
3916850,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3916934,,,,,1,2,,,,,,,2,,,,,,,,,,1,,1,,,,1,1,,,1,,1,,1,,,,,1,,,,,,,1,,,,
3916966,,,,,,0.5,,,,,,,,,,,,1,,,,,1,,,,,,,,,,0.5,1,,,,0.5,,,,1,,1,,,,,,,,,
3917024,,,,,,,1,1,1,,,,,1,1,1,,,,,,,1,,1,,,1,1,,,,1,1,,,,,,,,,,,,,,,1,,,,
3917092,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,
3917274,,,,,1,1,,,,,,0.5,,,1,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
3917315,,,2,,1,1,,,1,,,,2,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3917336,,,1,,,,1,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
3917393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.25,,,,0.25,,,,,
3917556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3917662,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3917773,2,,,,,,,,,,,,,,,,,4,,,,,2,,,,,,,,,,0.5,,0.5,,,,,,,1,,0.5,,,,,,,,,
3917834,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,1,,1,,,,1,,,,,,,,,,,,1,1,,,,
3917897,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918396,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918480,,,,,1,,1,,,,,1,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918761,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918794,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918847,,,,,2,0.5,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,0.5,0.25,,,,,,0.5,,,,
3918884,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,2,,,,,,,,0.25,,,,
3919438,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3919503,,,,,1,,,,,,,,,,1,,,,,,,,0.25,,0.5,,,,,,,,,,,,,0.5,,,0.5,0.5,,,1,,,,0.5,,,,
3919594,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,
3919874,,,,,,,,,,0.5,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,
3920011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,
3920318,,,0.5,,,0.5,,,,,,,,1,,2,,,,,1,,,,1,,,,,1,,1,,,,,1,,,0.5,,,,,0.25,0.25,,,1,,,,
3920355,,,,,,1,,,,,,,,,,,,,,,1,,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,
3920424,,,,,3,,,0.5,,,,,,,2,,,,,,,,,,0.5,0.25,,,,,,0.5,,,,,,,,,,0.25,,,,,,,0.5,,,,
3920443,,,,,3,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,0.5,,,,,,,,,,,
3920486,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.25,,,0.5,0.5,,,,,,,,,,,
3920582,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,0.25,,,0.25,,,,,1,,,
3920893,,,1,,1,1,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3920951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3921028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,
